Per Capita Personal Income by County (Dollars)																		
Series ID	Region Name	Region Code	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017
PCPI05035	Crittenden County, AR	05035	21867	23774	24811	25001	26541	27822	28505	28182	29013	30728	31960	33130	33279	33647	34491	36589
PCPI21055	Crittenden County, KY	21055	20445	20782	21963	24809	25332	25797	27022	28152	28365	30379	30788	32988	32957	32860	32308	33425
PCPI48105	Crockett County, TX	48105	23030	25519	23946	24580	26437	27285	31299	28617	29143	33992	33419	37720	38577	38106	36129	36757
PCPI47033	Crockett County, TN	47033	22811	24406	24695	26087	27478	28211	29614	30098	31915	35750	34010	35873	33456	34603	34935	35555
PCPI56011	Crook County, WY	56011	27965	28179	29814	33650	36134	35976	37556	35877	36809	43448	44593	45849	46716	45005	44371	46013
PCPI41013	Crook County, OR	41013	23021	24473	24891	26182	27942	28103	28319	27141	28513	30294	31350	31751	34869	36955	38176	38366
PCPI48107	Crosby County, TX	48107	22593	25650	29768	30514	26467	29299	27392	29870	37032	25977	26688	41054	29187	28131	27821	34530
PCPI05037	Cross County, AR	05037	19702	23114	24108	23237	24656	25889	27387	28731	29407	30695	32012	33385	33690	32323	32733	34106
PCPI27035	Crow Wing County, MN	27035	26767	27552	28743	29193	30656	31800	32612	32570	33667	35021	36154	36957	39499	40921	41693	42770
PCPI08025	Crowley County, CO	08025	14890	15596	15142	16912	16219	16531	17415	16566	16302	16258	18045	18493	18541	22220	22566	19443
PCPI48109	Culberson County, TX	48109	16534	17787	19318	20463	21584	24284	24130	29146	30963	31938	35459	39676	40714	41612	43297	47127
PCPI01043	Cullman County, AL	01043	23653	25171	26822	27893	28174	29369	30210	29903	30624	31031	32635	34202	35124	36824	36721	38615
PCPI51047	Culpeper County, VA	51047	28692	30075	31404	33316	34848	35680	36298	36007	36668	38696	40037	39471	40302	42188	43301	44336
PCPI42041	Cumberland County, PA	42041	34657	35809	37105	38088	39291	41388	42303	41353	42256	44394	46402	46784	48698	50480	50497	51767
PCPI51049	Cumberland County, VA	51049	22212	23073	24934	26158	25918	27208	27561	27232	27941	29016	30876	31908	33626	35122	35862	37106
PCPI37051	Cumberland County, NC	37051	26780	28163	29002	30834	31400	32071	33166	32702	33157	34122	34923	34412	35181	36165	36032	37406
PCPI47035	Cumberland County, TN	47035	22315	23242	24241	25003	26120	27254	28005	28237	29341	30654	31829	32018	33167	34272	35076	36038
PCPI23005	Cumberland County, ME	23005	35900	37472	39536	40126	43044	44364	45698	44312	46023	48142	49582	49265	51792	54270	56223	58654
PCPI34011	Cumberland County, NJ	34011	26575	27294	27835	28412	29619	30399	31609	32491	33486	34305	34109	34349	35366	36814	37408	38893
PCPI21057	Cumberland County, KY	21057	17334	17413	18006	19256	19907	21048	22353	23693	25064	25965	26575	28285	30475	31973	32123	33786
PCPI17035	Cumberland County, IL	17035	25108	25786	27409	26808	28293	30098	32293	31730	34219	35696	36354	41114	39871	39956	40080	41388
PCPI31039	Cuming County, NE	31039	30922	35386	33617	37864	36197	40536	40442	41703	48246	61522	53721	70161	77337	79539	72894	63125
PCPI37053	Currituck County, NC	37053	27640	29128	30902	31660	32097	33608	33896	34850	35401	37071	38972	38803	40061	42083	43101	44149
PCPI35009	Curry County, NM	35009	24459	25482	27097	28262	28954	31478	34480	33863	37010	38962	39991	41207	43526	43030	43076	44791
PCPI41015	Curry County, OR	41015	24500	25443	26975	28476	30645	32548	33148	32440	32549	33333	34411	34385	36556	39044	39876	41099
PCPI16037	Custer County, ID	16037	23970	25519	25185	27271	29719	34009	33934	33628	33944	35812	39449	41191	41159	41401	41991	42868
PCPI30017	Custer County, MT	30017	23773	26216	26734	27778	29605	31878	33048	31664	35281	36301	38644	40255	41512	43018	42074	43680
PCPI46033	Custer County, SD	46033	26106	27937	29227	29820	30692	32370	34238	34631	33645	37238	37645	38331	42272	44198	44719	45967
PCPI08027	Custer County, CO	08027	27117	27241	28504	27691	29250	30843	32301	32752	30857	34158	33716	37161	40041	42056	40105	38008
PCPI40039	Custer County, OK	40039	21621	22883	24167	26055	27841	29173	33437	31128	33773	38390	40056	38625	41555	38221	36706	39818
PCPI31041	Custer County, NE	31041	24457	28073	26314	27909	27265	31348	33823	33958	36784	44859	43170	48530	51309	54738	51783	47380
PCPI39035	Cuyahoga County, OH	39035	32929	33436	34955	36228	38733	40795	42281	39934	40297	42949	45370	45414	47821	49588	50598	52783
PCPI29057	Dade County, MO	29057	20258	22866	24939	24228	24497	25201	26846	26375	26009	26510	30124	31009	33442	32788	32824	33748
PCPI13083	Dade County, GA	13083	22253	22723	22886	23922	24535	24733	25551	24944	25552	26596	28012	28620	30116	32228	32400	33792
PCPI49009	Daggett County, UT	49009	25613	26746	25702	27369	27114	31759	33759	32635	31301	31020	35194	34749	35006	38289	37041	39087
PCPI27037	Dakota County, MN	27037	38808	40284	41712	42073	43182	45241	46167	43614	44597	47837	49331	50009	52281	54290	55743	57638
PCPI31043	Dakota County, NE	31043	22555	23490	23231	24021	24828	26669	28955	28468	29147	30949	31539	34881	36748	38982	39706	39912
PCPI01045	Dale County, AL	01045	23172	24140	26093	28474	30525	31105	31340	31806	32943	33777	33375	33566	33718	34131	34559	35834
PCPI48111	Dallam County, TX	48111	35170	36191	39529	37042	35432	39818	41752	43022	45650	51257	52747	52465	55235	63358	51487	54562
PCPI48113	Dallas County, TX	48113	35264	35320	35697	38037	41020	42392	44466	39094	40854	47564	48621	49006	51999	52603	54456	55859
PCPI05039	Dallas County, AR	05039	20429	20856	22031	23169	24278	25677	26385	27112	27750	27656	28034	27864	29428	30896	32026	32911
PCPI19049	Dallas County, IA	19049	31055	31535	35095	36833	39443	44019	46337	47152	49045	51787	53733	55687	58235	61540	61318	62299
PCPI29059	Dallas County, MO	29059	20362	20992	22417	22956	22863	23176	24472	24023	25089	25979	27362	27750	29661	30408	31232	32308
PCPI01047	Dallas County, AL	01047	21036	21745	23384	24277	25862	26302	27138	26978	28145	29465	29647	30343	30749	32148	33691	34955
PCPI55025	Dane County, WI	55025	37793	38628	39860	41092	43342	44698	45280	43941	44748	47395	49121	50280	52007	54861	56286	58100
PCPI30019	Daniels County, MT	30019	27120	27812	31129	30627	26233	36847	32130	37718	50857	43116	61113	44404	38770	41851	39290	31067
PCPI37055	Dare County, NC	37055	32616	35817	37264	37547	38109	39119	39977	39428	40523	42153	44998	45465	47957	49347	51643	53415
PCPI39037	Darke County, OH	39037	27036	27559	27864	27490	28619	29789	32267	30960	32383	34496	35511	36227	37674	38238	37868	39773
PCPI45031	Darlington County, SC	45031	23896	24552	25833	26423	27954	28673	29231	28065	28916	30163	30692	31968	32476	34005	34285	35764
PCPI42043	Dauphin County, PA	42043	33484	34321	35287	36296	37288	38667	39587	39036	40132	41864	42803	43068	44605	46600	46995	48699
PCPI37057	Davidson County, NC	37057	26169	26546	28043	28448	29299	30381	31306	30087	30672	31687	32694	32521	34372	35707	36532	37913
PCPI47037	Davidson County, TN	47037	37915	39019	39365	39798	42663	43367	44683	45753	47316	49275	50551	49926	53795	56336	59304	63063
PCPI37059	Davie County, NC	37059	29153	30025	32286	33706	35951	38063	38520	35824	36294	38258	39854	39357	41495	43145	43987	45625
PCPI18027	Daviess County, IN	18027	24290	25659	27258	27694	28789	30061	32022	30932	31645	34077	35111	37435	37149	38181	38038	39707
PCPI21059	Daviess County, KY	21059	26489	27111	28309	29687	31285	32489	34552	33988	34957	36686	36806	37103	38887	39811	39126	39933
PCPI29061	Daviess County, MO	29061	21136	21805	24662	24321	24871	27104	29185	29067	28151	31101	30709	31478	33494	32020	32726	34028
PCPI49011	Davis County, UT	49011	27433	28066	28857	30508	32460	34284	34712	33101	33275	35436	37644	37608	38817	40752	42649	44106
PCPI19051	Davis County, IA	19051	19492	20004	22554	23244	24411	25751	27119	27180	29234	31170	33950	35200	34259	33777	33148	33493
PCPI46035	Davison County, SD	46035	28749	31199	32269	33493	33894	37404	38557	38096	39405	43479	42611	43931	46420	49227	47737	48894
PCPI31045	Dawes County, NE	31045	21445	22829	22747	23976	24696	24856	26105	26174	27969	31147	32479	33351	36344	36986	36736	37093
PCPI13085	Dawson County, GA	13085	28476	28723	30170	31442	32309	32454	32331	30954	31158	32830	34275	35318	37277	39493	42208	43380
PCPI30021	Dawson County, MT	30021	22492	24269	23954	25943	27171	30040	33422	31964	34398	37608	41622	41096	44400	41907	39856	41576
PCPI48115	Dawson County, TX	48115	19702	21876	22668	24862	22545	27550	23680	25016	31813	28954	30240	36021	31858	32352	31539	36857
PCPI31047	Dawson County, NE	31047	23720	25726	24654	26384	26567	28961	29088	29220	30327	34953	36856	38482	40364	41271	41359	41575
PCPI46037	Day County, SD	46037	23471	25787	28146	26765	24822	31035	35732	34641	36343	44589	45331	45702	43663	40487	40216	41634
PCPI35011	De Baca County, NM	35011	23907	23877	25163	26662	33433	29379	30291	27888	32053	43823	42301	38137	42163	38273	40210	39220
PCPI22031	De Soto Parish, LA	22031	19900	21066	22758	24380	25934	27621	30312	31668	33692	35860	35326	35845	37045	37896	37285	38098
PCPI17039	De Witt County, IL	17039	28757	28801	30684	29710	31178	33450	36106	36326	37958	41385	42531	49882	48695	43937	45506	44888
PCPI29063	DeKalb County, MO	29063	15674	16241	19486	19735	20627	22125	23151	23213	23111	25175	23732	24892	25165	24944	25690	27236
PCPI47041	DeKalb County, TN	47041	21941	22905	23510	24708	25856	27253	28116	28644	30235	31236	33172	34054	34966	36945	37877	38720
PCPI01049	DeKalb County, AL	01049	21451	22334	23882	23693	23872	25376	26194	25934	26814	25711	27063	27908	28848	29764	29405	30982
PCPI18033	DeKalb County, IN	18033	26592	26900	28281	29103	30138	31353	32307	30425	31349	34386	35702	36119	37188	39073	40757	41622
PCPI13089	DeKalb County, GA	13089	32541	33350	34091	35273	36472	37333	37576	36717	37626	39842	39249	39428	41933	44251	45555	47412
PCPI17037	DeKalb County, IL	17037	28285	29052	29151	29457	30781	31628	31976	30759	31334	33953	33990	35824	35762	36941	38091	38827
PCPI12027	DeSoto County, FL	12027	17455	17377	18347	19942	20816	20668	20657	20330	21973	22551	21729	21244	22667	23759	23603	24040
PCPI28033	DeSoto County, MS	28033	27080	27501	27996	29611	30667	32070	33037	31630	31853	33244	34861	34955	35616	37028	38386	39461
PCPI48123	DeWitt County, TX	48123	22028	22960	22726	24418	25377	27873	30504	29623	32450	36709	42525	46641	54880	57053	50149	51896
PCPI48117	Deaf Smith County, TX	48117	22531	24541	22737	25773	23763	27931	28505	27410	34849	40078	37204	35348	42858	51656	40751	41634
PCPI18029	Dearborn County, IN	18029	33862	34592	34339	33470	34461	35194	36327	34885	35402	37041	39210	39700	41145	43085	43841	45298
PCPI13087	Decatur County, GA	13087	23188	24026	24161	26146	26197	27508	28676	28992	29502	31789	31948	31889	31765	33469	33880	35677
PCPI47039	Decatur County, TN	47039	21192	22505	25139	26227	27177	28448	29838	32097	33794	36360	38676	39285	39149	40899	41554	41882
PCPI20039	Decatur County, KS	20039	24703	26614	23208	30286	28155	35802	38693	37485	40339	46218	43224	44737	45489	46162	46877	44177
PCPI19053	Decatur County, IA	19053	19030	19224	21571	21998	22508	23469	25743	25251	25527	28258	28527	29417	29613	30547	31038	32453
PCPI18031	Decatur County, IN	18031	27695	28503	29088	29458	31124	32062	33506	31906	33209	34563	36139	37451	38170	38076	39569	40820
PCPI30023	Deer Lodge County, MT	30023	21294	22858	23462	24033	25809	27437	28385	29163	30142	31284	32830	32789	34155	35437	36902	38219
PCPI39039	Defiance County, OH	39039	27333	28373	28083	28291	29471	30819	31371	30299	31115	33374	34410	36508	37402	37432	38754	39250
PCPI06015	Del Norte County, CA	06015	19236	20523	22212	22540	23952	24991	26119	26304	27418	28679	29441	30661	32572	34868	36000	36179
PCPI19055	Delaware County, IA	19055	24601	24788	26035	26876	28153	30388	31909	31504	34165	40001	40542	45105	44975	46858	45218	47199
PCPI42045	Delaware County, PA	42045	38540	39305	41131	43407	46114	47540	49425	46840	48826	50801	52942	53272	55788	58563	60314	62440
PCPI18035	Delaware County, IN	18035	25508	26006	26452	26898	27178	27489	28313	27657	28156	29354	31017	31224	32461	33505	34497	35762
PCPI39041	Delaware County, OH	39041	39914	38970	41795	42948	47101	52253	53923	52330	53945	57168	60722	61409	63137	66285	68634	71325
PCPI36025	Delaware County, NY	36025	22708	23590	24860	25543	26269	27196	28755	29329	30179	31181	32492	33539	34803	35336	35742	37981
PCPI40041	Delaware County, OK	40041	21552	21205	22492	22945	23084	24050	24628	24904	26306	27542	28108	28511	29370	30499	29896	30839
PCPI08029	Delta County, CO	08029	22132	22408	23200	24707	26135	28878	28950	27526	28605	31341	31440	32012	33206	33982	33581	37475
PCPI48119	Delta County, TX	48119	20779	21515	21511	21512	22808	25859	26078	27409	29177	31660	31498	33658	34440	35054	35830	34737
PCPI26041	Delta County, MI	26041	24651	25748	26435	27072	27584	28835	30522	30809	32089	32960	33612	33468	34849	36437	37353	38390
PCPI02068	Denali Borough, AK	02068	39201	40573	42548	46010	46259	49344	52837	55976	61776	67539	71366	72334	78656	78539	76064	78138
PCPI29065	Dent County, MO	29065	20206	20609	21821	22904	24133	24782	25797	26780	26624	27498	28379	28243	29277	30413	30806	31454
PCPI48121	Denton County, TX	48121	32549	32329	33474	36551	39220	40956	42947	40757	41358	43535	45563	46774	48894	51173	52616	53948
PCPI08031	Denver County, CO	08031	39986	40651	41805	46343	50553	52066	54215	46954	48856	54152	57880	61761	68147	67048	64004	69862
PCPI19057	Des Moines County, IA	19057	28260	27796	28877	29576	33000	35459	36991	35812	35459	38509	40101	41868	45933	47602	49425	47623
PCPI41017	Deschutes County, OR	41017	29088	29960	31229	33105	36024	37085	37455	34456	34704	36626	39238	41014	43152	47284	49881	50955
PCPI05041	Desha County, AR	05041	20065	23906	23629	24212	25222	27500	29198	29888	30530	33013	33675	35645	33839	34175	35556	35361
PCPI46039	Deuel County, SD	46039	25354	28512	29842	30702	30173	37674	38902	38303	43093	54309	51575	52742	51007	50408	51988	49703
PCPI31049	Deuel County, NE	31049	26037	29372	27129	27673	27865	32206	34560	32419	31593	39786	35451	35998	39968	43362	40662	39469
PCPI46041	Dewey County, SD	46041	18990	21460	22770	23924	22772	26284	30036	30815	34851	39033	38385	39290	41127	38833	36474	35386
PCPI40043	Dewey County, OK	40043	23815	26664	26498	27766	28806	30454	37013	30642	34916	38241	41821	42079	44882	41872	41586	41543
PCPI48125	Dickens County, TX	48125	17696	19763	21200	21728	21910	24563	22498	23829	26834	26302	27599	28880	29388	31553	30229	32006
PCPI51051	Dickenson County, VA	51051	18574	19347	20430	21770	23144	24058	25867	26824	28525	28874	28407	28500	28863	29564	29300	30687
PCPI38021	Dickey County, ND	38021	25316	27400	29423	31481	33476	37906	42332	38646	50371	60885	63365	57524	55721	46899	50921	47457
PCPI19059	Dickinson County, IA	19059	33606	35060	36455	36712	39401	42297	42708	41490	44031	47062	49510	50086	52139	56528	54560	55945
PCPI20041	Dickinson County, KS	20041	26225	29332	29870	30884	33631	37357	40558	38499	38325	38360	36651	36004	36065	37129	38359	39510
PCPI26043	Dickinson County, MI	26043	28228	29012	29582	30112	31192	32605	34577	34662	35941	38136	38837	39294	40943	42468	43953	45248
PCPI47043	Dickson County, TN	47043	23218	23770	25416	26675	28374	29635	30080	29298	30671	31719	32917	33299	34646	36106	37645	39055
PCPI02070	Dillingham CA, AK	02070	27169	28968	30450	31947	33425	34514	38023	39791	44114	47169	48865	49593	54100	54625	55516	59340
PCPI45033	Dillon County, SC	45033	19050	19912	20701	21174	21679	21895	23101	22810	22833	23364	23775	23877	24230	25265	26350	27111
PCPI48127	Dimmit County, TX	48127	15669	16536	17169	17131	18294	19722	21483	23363	28439	36983	37882	34102	34218	35223	31764	32067
PCPI11001	District of Columbia, DC	11001	45080	46040	50214	53383	56138	60058	61240	60455	63655	67654	68627	68249	71583	75731	77506	79989
PCPI38023	Divide County, ND	38023	27096	35183	31401	33444	32663	38601	58101	54773	52547	56028	69072	59967	65740	56678	48823	41783
PCPI12029	Dixie County, FL	12029	17547	17675	18528	19288	19481	19984	20467	20450	21272	21664	22849	23250	24665	25270	25382	26467
PCPI31051	Dixon County, NE	31051	24176	25649	26343	27469	25600	28071	30972	31858	34794	37171	36079	47345	46040	46510	45242	44819
PCPI54017	Doddridge County, WV	54017	17275	15601	16138	15473	15679	15114	15930	16279	17078	19049	20121	20632	25500	24713	24913	25807
PCPI55027	Dodge County, WI	55027	26901	28011	28580	29918	31028	33362	34583	34442	35200	36936	38599	39011	40668	41260	41531	42640
PCPI31053	Dodge County, NE	31053	28493	29672	30167	30729	32493	34019	35576	35282	36181	39657	39546	41278	41888	45437	44007	45463
PCPI13091	Dodge County, GA	13091	20685	21238	21550	22479	23240	24408	24770	24508	25191	26552	26393	26211	27068	27773	28738	29806
PCPI27039	Dodge County, MN	27039	29489	30824	31223	31415	32566	34887	36709	35546	37223	41141	44517	41726	41737	41789	41674	42682
PCPI08033	Dolores County, CO	08033	20217	21450	21015	22585	22149	24757	22584	24010	24615	29559	30448	31875	33162	35774	31995	34214
PCPI20043	Doniphan County, KS	20043	19816	20819	23705	25529	25926	29792	31766	32513	30110	33261	34064	35970	33653	34828	35868	36542
PCPI48129	Donley County, TX	48129	24625	26482	26155	27863	27158	26802	28094	28436	32222	34199	33638	44024	39371	44197	40526	44176
PCPI13093	Dooly County, GA	13093	19308	20275	19356	20194	19310	19244	21116	20763	19811	22334	23131	22612	22371	25004	27120	28079
PCPI55029	Door County, WI	55029	31290	31793	35150	36108	38335	39977	42145	41695	43175	45130	48680	49304	52068	55714	57445	59196
PCPI45035	Dorchester County, SC	45035	24991	25348	27590	28959	29807	31140	31885	31321	31784	33181	33485	33408	34944	35550	36620	37847
PCPI24019	Dorchester County, MD	24019	26696	27960	30353	31198	31652	33474	35038	34917	35580	37795	38631	39385	40733	42029	43264	45141
PCPI13095	Dougherty County, GA	13095	24431	25538	25900	26325	26746	27371	28050	28628	29869	31766	31126	31100	32436	33199	33916	34989
PCPI53017	Douglas County, WA	53017	23500	24569	24917	25348	26484	28184	30451	29896	30624	32400	33269	33553	35156	37057	37821	39037
PCPI08035	Douglas County, CO	08035	38848	37499	41138	46424	51027	54781	56089	54878	53591	56623	60575	62493	66088	67576	68560	71208
PCPI17041	Douglas County, IL	17041	28559	30085	32636	31432	33158	35472	37184	37461	39582	43178	41980	46903	45608	45999	45781	47450
